"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.136434779E1,-1.489589453E0,3.429010212E-1,6.273187697E-2,1.529834349E0
1.137434308E1,-1.640643239E0,3.881126940E-1,7.384470850E-2,1.687541034E0
1.138433808E1,-1.783218145E0,4.342566431E-1,7.758848369E-2,1.836971899E0
1.139433308E1,-1.917194843E0,4.801229239E-1,8.265966922E-2,1.978127071E0
1.140432808E1,-2.035368443E0,5.232852101E-1,9.076347202E-2,2.103518509E0
1.141432308E1,-2.143537760E0,5.634832382E-1,9.348815680E-2,2.218334403E0
1.142431908E1,-2.236857653E0,6.027964950E-1,9.688971937E-2,2.318681390E0
1.143431408E1,-2.321136236E0,6.352204680E-1,9.853608906E-2,2.408503235E0
1.144430908E1,-2.389295101E0,6.697884202E-1,9.991131723E-2,2.483410937E0
1.145430408E1,-2.448509455E0,6.951398849E-1,9.790062904E-2,2.547155775E0
1.146429908E1,-2.496006012E0,7.163444757E-1,9.769719839E-2,2.598603502E0
1.147429408E1,-2.532128811E0,7.325831056E-1,9.471126646E-2,2.637674079E0
1.148428908E1,-2.556739330E0,7.420527339E-1,9.377807379E-2,2.663898007E0
1.149428408E1,-2.571080446E0,7.495785356E-1,9.051463753E-2,2.679648399E0
1.150428008E1,-2.575714827E0,7.486863136E-1,8.874931186E-2,2.683787343E0
1.151427508E1,-2.571640015E0,7.443126440E-1,8.551943302E-2,2.678553201E0
1.152427008E1,-2.559467077E0,7.346705794E-1,8.164729178E-2,2.664071857E0
1.153426508E1,-2.536733866E0,7.215465307E-1,7.742778212E-2,2.638492593E0
1.154426008E1,-2.510096788E0,7.028331757E-1,7.425113767E-2,2.607695073E0
1.155425508E1,-2.478124142E0,6.815909743E-1,6.630240381E-2,2.571003992E0
1.156425008E1,-2.440940380E0,6.592614651E-1,6.084021553E-2,2.529133676E0
1.157424508E1,-2.405127764E0,6.348916292E-1,5.367924273E-2,2.488093327E0
1.158424108E1,-2.361064434E0,6.092947721E-1,4.549529403E-2,2.438838905E0
1.159423608E1,-2.310866117E0,5.809685588E-1,3.905710205E-2,2.383097173E0
1.160423108E1,-2.248001337E0,5.494148135E-1,3.329113126E-2,2.314405960E0
1.161422608E1,-2.170837641E0,5.146962404E-1,2.724442072E-2,2.231185905E0
1.162422108E1,-2.082207680E0,4.764403403E-1,2.255094983E-2,2.136139688E0
1.163421608E1,-1.974181533E0,4.321503639E-1,1.868297532E-2,2.021013537E0
1.164421108E1,-1.858454704E0,3.860664070E-1,1.551602967E-2,1.898194380E0
1.165420608E1,-1.727827668E0,3.400374055E-1,1.063578669E-2,1.761001706E0
1.166420208E1,-1.586642265E0,2.953925133E-1,8.759885095E-3,1.613929103E0
1.167419708E1,-1.436264157E0,2.507917583E-1,7.463990711E-3,1.458014728E0
1.168419208E1,-1.273938417E0,2.068761140E-1,7.407378871E-3,1.290647778E0
1.169418708E1,-1.101566076E0,1.644056141E-1,7.607648615E-3,1.113793025E0
1.170418208E1,-9.191920757E-1,1.239184812E-1,6.689573172E-3,9.275314617E-1
1.171417708E1,-7.229298949E-1,8.403231204E-2,8.686943911E-3,7.278492464E-1
1.172417208E1,-5.229054689E-1,4.570354894E-2,7.227456663E-3,5.249487403E-1
1.173416708E1,-3.202538192E-1,1.256157458E-2,7.532654796E-3,3.205885880E-1
1.174416208E1,-1.130565330E-1,-1.659876853E-2,4.815636203E-3,1.143699660E-1
1.175415808E1,9.415098280E-2,-4.126337171E-2,2.996963682E-3,1.028399494E-1
1.176415308E1,2.986869216E-1,-6.432349235E-2,3.131316509E-3,3.055506406E-1
1.177414808E1,5.001643896E-1,-8.316322416E-2,-1.006436767E-3,5.070321010E-1
1.178414308E1,6.981213689E-1,-1.099469215E-1,-2.084560925E-3,7.067291678E-1
1.179413808E1,8.957010508E-1,-1.400046796E-1,-3.011340974E-3,9.065819052E-1
1.180413308E1,1.088207126E0,-1.794001609E-1,-4.702644423E-3,1.102905835E0
1.181412808E1,1.272721291E0,-2.227793336E-1,-4.641658161E-3,1.292080361E0
1.182412308E1,1.448855519E0,-2.707705796E-1,-5.493869539E-3,1.473950204E0
1.183411908E1,1.614204049E0,-3.160299361E-1,-8.446516469E-3,1.644871112E0
1.184411408E1,1.763996720E0,-3.628334105E-1,-8.792051114E-3,1.800946921E0
1.185410908E1,1.899744987E0,-4.067974091E-1,-1.317934319E-2,1.942855848E0
1.186410408E1,2.018314123E0,-4.481342733E-1,-1.947609894E-2,2.067557870E0
1.187409908E1,2.122878790E0,-4.861990809E-1,-2.280291915E-2,2.177963240E0
1.188409408E1,2.213922262E0,-5.279653668E-1,-2.746444754E-2,2.276170799E0
1.189408908E1,2.288801193E0,-5.629504919E-1,-3.457695246E-2,2.357269548E0
1.190408408E1,2.351569653E0,-5.970848203E-1,-4.164611548E-2,2.426545799E0
1.191408008E1,2.401488781E0,-6.252688169E-1,-5.042495951E-2,2.482066102E0
1.192407508E1,2.440343618E0,-6.493702531E-1,-5.799688771E-2,2.525929995E0
1.193407008E1,2.469077826E0,-6.708209515E-1,-6.744072586E-2,2.559471490E0
1.194406508E1,2.485358477E0,-6.887052059E-1,-7.422459126E-2,2.580083508E0
1.195406008E1,2.494868279E0,-7.001951933E-1,-8.226786554E-2,2.592568039E0
1.196405508E1,2.499408007E0,-7.125261426E-1,-8.840659261E-2,2.600490264E0
1.197405008E1,2.500120163E0,-7.178947926E-1,-9.471508861E-2,2.602872396E0
1.198404508E1,2.496591806E0,-7.229237556E-1,-1.009373441E-1,2.601110869E0
1.199404008E1,2.488086939E0,-7.202869654E-1,-1.047949269E-1,2.592368011E0
1.200403608E1,2.476706028E0,-7.166352868E-1,-1.091336161E-1,2.580610205E0
1.201403108E1,2.460153818E0,-7.071923018E-1,-1.127736270E-1,2.562263775E0
1.202402608E1,2.437252283E0,-6.959859729E-1,-1.137917563E-1,2.537231509E0
1.203402108E1,2.405877829E0,-6.799369454E-1,-1.148045510E-1,2.502746983E0
1.204401608E1,2.365954161E0,-6.585703492E-1,-1.160497144E-1,2.458642213E0
1.205401108E1,2.314156532E0,-6.353401542E-1,-1.150675416E-1,2.402544090E0
1.206400608E1,2.251250267E0,-6.074662805E-1,-1.128424630E-1,2.334497048E0
1.207400108E1,2.173874140E0,-5.745728016E-1,-1.084447801E-1,2.251138146E0
1.208399708E1,2.081223726E0,-5.374363661E-1,-1.065587774E-1,2.152134945E0
1.209399208E1,1.976064205E0,-4.999590218E-1,-9.701533616E-2,2.040637337E0
1.210398708E1,1.856241941E0,-4.587458968E-1,-8.859753609E-2,1.914139876E0
1.211398208E1,1.722356081E0,-4.136487246E-1,-8.048634976E-2,1.773159268E0
1.212397708E1,1.579942226E0,-3.678404093E-1,-7.092096657E-2,1.623746836E0
1.213397208E1,1.424004793E0,-3.225496411E-1,-6.047045439E-2,1.461329736E0
1.214396708E1,1.262481809E0,-2.723892927E-1,-4.635012522E-2,1.292363950E0
1.215396208E1,1.093007565E0,-2.242957950E-1,-3.627591953E-2,1.116373630E0
1.216395808E1,9.178369045E-1,-1.740947664E-1,-2.275446430E-2,9.344791793E-1
1.217395308E1,7.366255522E-1,-1.257152408E-1,-1.475779153E-2,7.474217807E-1
1.218394808E1,5.544417500E-1,-7.795541734E-2,-4.569479730E-3,5.599139054E-1
1.219394308E1,3.677317798E-1,-3.701303899E-2,6.299146917E-3,3.696434853E-1
1.220393808E1,1.748537868E-1,3.199955914E-3,1.368521806E-2,1.754177063E-1
1.221393308E1,-1.560564246E-2,3.932120651E-2,1.902432367E-2,4.638553922E-2
1.222392808E1,-2.056611329E-1,7.525414228E-2,2.389523014E-2,2.202967761E-1
1.223392308E1,-3.954046965E-1,1.085535064E-1,2.675573155E-2,4.109070539E-1
1.224391908E1,-5.788784027E-1,1.428318322E-1,3.111056611E-2,5.970502531E-1
1.225391408E1,-7.573403120E-1,1.801011711E-1,3.666032478E-2,7.793232702E-1
1.226390908E1,-9.314937592E-1,2.196769118E-1,3.743636981E-2,9.577787066E-1
1.227390408E1,-1.103368640E0,2.622954845E-1,4.066545144E-2,1.134845785E0
1.228389908E1,-1.263957500E0,3.026208878E-1,4.528289661E-2,1.300468571E0
1.229389408E1,-1.417172670E0,3.482456207E-1,4.911651462E-2,1.460159519E0
1.230388908E1,-1.564461112E0,3.894953728E-1,5.362381786E-2,1.613109026E0
1.231388408E1,-1.700053334E0,4.313424230E-1,5.812429264E-2,1.754883489E0
1.232387908E1,-1.825814366E0,4.718366265E-1,6.169555709E-2,1.886805301E0
1.233387508E1,-1.942279458E0,5.110114217E-1,6.671668589E-2,2.009485825E0
1.234387008E1,-2.045692205E0,5.464813113E-1,7.196957618E-2,2.118650052E0
1.235386508E1,-2.142624617E0,5.806557536E-1,7.525911927E-2,2.221185559E0
1.236386008E1,-2.223759890E0,6.100459099E-1,7.874172926E-2,2.307263383E0
1.237385533E1,-2.297539234E0,6.356104016E-1,8.163551986E-2,2.385236146E0
1.238385033E1,-2.357108355E0,6.538504362E-1,8.314961940E-2,2.447528150E0
1.239384533E1,-2.409194946E0,6.692421436E-1,8.515444398E-2,2.501870623E0
1.240384033E1,-2.448557615E0,6.810250282E-1,8.550842851E-2,2.542939475E0
1.241383633E1,-2.478425026E0,6.882984042E-1,8.745998889E-2,2.573712212E0
1.242383133E1,-2.498318911E0,6.876301169E-1,8.862128109E-2,2.592737219E0
1.243382633E1,-2.506426334E0,6.861991882E-1,8.654507995E-2,2.600102372E0
1.244382133E1,-2.505398512E0,6.796111465E-1,8.579036593E-2,2.597355001E0
1.245381633E1,-2.495184660E0,6.688618064E-1,8.107230812E-2,2.584549346E0
1.246381133E1,-2.474801064E0,6.536683440E-1,7.795708627E-2,2.560859214E0
1.247380633E1,-2.449544907E0,6.367058754E-1,7.331066579E-2,2.532002977E0
1.248380133E1,-2.415893555E0,6.186807156E-1,6.681858003E-2,2.494748929E0
1.249379633E1,-2.380856991E0,5.975053906E-1,6.038492173E-2,2.455430521E0
1.250379233E1,-2.340306282E0,5.774017572E-1,5.355506763E-2,2.411077441E0
1.251378733E1,-2.293709278E0,5.558914542E-1,4.430564493E-2,2.360525482E0
1.252378233E1,-2.239025593E0,5.319079757E-1,3.599834442E-2,2.301620642E0
1.253377733E1,-2.174385786E0,5.059298873E-1,2.634198964E-2,2.232624576E0
1.254377233E1,-2.096356869E0,4.763533473E-1,2.155719697E-2,2.149904497E0
1.255376733E1,-2.005475998E0,4.416768551E-1,1.562074292E-2,2.053595975E0
1.256376233E1,-1.902243853E0,4.052524269E-1,1.314385608E-2,1.944976598E0
1.257375733E1,-1.785331964E0,3.628628850E-1,6.740550976E-3,1.821846627E0
1.258375333E1,-1.657534838E0,3.239362538E-1,5.991669837E-3,1.688902701E0
1.259374833E1,-1.520293117E0,2.814486027E-1,4.648643546E-3,1.546132622E0
1.260374333E1,-1.372392893E0,2.409911454E-1,3.517741337E-3,1.393395622E0
1.261373833E1,-1.218616843E0,2.024514824E-1,4.401911050E-3,1.235327078E0
1.262373333E1,-1.052764297E0,1.642298698E-1,6.637849379E-3,1.065517797E0
1.263372833E1,-8.766561151E-1,1.276359111E-1,7.390192244E-3,8.859297290E-1
1.264372333E1,-6.946696639E-1,9.088546038E-2,9.353123605E-3,7.006522602E-1
1.265371833E1,-5.061596632E-1,5.511973798E-2,1.089136582E-2,5.092685068E-1
1.266371333E1,-3.132362068E-1,2.209789865E-2,1.161951944E-2,3.142296160E-1
1.267370933E1,-1.165572405E-1,-5.868488923E-3,1.249569934E-2,1.173719386E-1
1.268370433E1,7.913087308E-2,-3.073783591E-2,1.233626623E-2,8.578282518E-2
1.269369933E1,2.759941220E-1,-5.259226635E-2,1.181961317E-2,2.812088283E-1
1.270369433E1,4.706095457E-1,-7.330041379E-2,9.534257464E-3,4.763792578E-1
1.271368933E1,6.588745117E-1,-9.336812794E-2,7.778968196E-3,6.655026235E-1
1.272368433E1,8.454025388E-1,-1.217290908E-1,7.616963238E-3,8.541553970E-1
1.273367933E1,1.027873993E0,-1.546636075E-1,5.985510536E-3,1.039462170E0
1.274367433E1,1.206195235E0,-1.958678663E-1,2.973261522E-3,1.221998366E0
1.275367033E1,1.374113321E0,-2.378677726E-1,3.276772622E-4,1.394549606E0
1.276366533E1,1.536772609E0,-2.806639373E-1,-3.352653701E-3,1.562195102E0
1.277366033E1,1.683992147E0,-3.216079175E-1,-5.811283831E-3,1.714437219E0
1.278365533E1,1.818035722E0,-3.628790081E-1,-1.213818416E-2,1.853936999E0
1.279365033E1,1.938176513E0,-4.002183974E-1,-1.599603891E-2,1.979130828E0
1.280364533E1,2.043166399E0,-4.370657802E-1,-2.354347520E-2,2.089523804E0
1.281364033E1,2.131947994E0,-4.717744887E-1,-2.727855928E-2,2.183693554E0
1.282363533E1,2.211079597E0,-5.050744414E-1,-3.530419618E-2,2.268307643E0
1.283363133E1,2.275797606E0,-5.380110741E-1,-4.297703132E-2,2.338922334E0
1.284362633E1,2.329364777E0,-5.661697984E-1,-5.111360922E-2,2.397728322E0
1.285362133E1,2.368798733E0,-5.928948522E-1,-6.031136960E-2,2.442615238E0
1.286361633E1,2.398221254E0,-6.174020171E-1,-6.425590813E-2,2.477252360E0
1.287361133E1,2.417780638E0,-6.357442737E-1,-6.901950389E-2,2.500919368E0
1.288360633E1,2.431541443E0,-6.555540562E-1,-7.620279491E-2,2.519514194E0
1.289360133E1,2.434121609E0,-6.690589190E-1,-8.017303795E-2,2.525671309E0
1.290359633E1,2.435957670E0,-6.794079542E-1,-8.336865902E-2,2.530303395E0
1.291359133E1,2.428679705E0,-6.884720325E-1,-8.656471223E-2,2.525860704E0
1.292358733E1,2.418792725E0,-6.907060146E-1,-8.830779046E-2,2.517028269E0
1.293358233E1,2.406645060E0,-6.918570399E-1,-9.063991904E-2,2.505757810E0
1.294357733E1,2.382426023E0,-6.873357296E-1,-9.072599560E-2,2.481252782E0
1.295357233E1,2.357444525E0,-6.792386174E-1,-9.196889400E-2,2.455069870E0
1.296356733E1,2.323759794E0,-6.649497151E-1,-9.445095807E-2,2.418871367E0
1.297356233E1,2.280790329E0,-6.471725702E-1,-9.456387162E-2,2.372715572E0
1.298355733E1,2.227635384E0,-6.270676851E-1,-9.325962514E-2,2.316089515E0
1.299355233E1,2.165662289E0,-6.007234454E-1,-9.531505406E-2,2.249454771E0
1.300354833E1,2.087772846E0,-5.729078650E-1,-9.397128224E-2,2.166990882E0
1.301354333E1,1.999179363E0,-5.398883820E-1,-9.150146693E-2,2.072816950E0
1.302353833E1,1.895399213E0,-5.031731129E-1,-8.829057962E-2,1.963037591E0
1.303353333E1,1.779679537E0,-4.654278755E-1,-8.486574888E-2,1.841489765E0
1.304352833E1,1.652706146E0,-4.231831431E-1,-7.978270948E-2,1.707889592E0
1.305352333E1,1.515123487E0,-3.805885315E-1,-7.208990306E-2,1.563855417E0
1.306351833E1,1.367086768E0,-3.342365623E-1,-6.394080818E-2,1.408804010E0
1.307351333E1,1.211826801E0,-2.892901301E-1,-5.520696938E-2,1.247100952E0
1.308350833E1,1.051445723E0,-2.414693534E-1,-4.659487307E-2,1.079822503E0
1.309350433E1,8.838639259E-1,-1.936632097E-1,-3.324524686E-2,9.054425022E-1
1.310349933E1,7.111458182E-1,-1.465429068E-1,-2.621490508E-2,7.265606785E-1
1.311349433E1,5.351271033E-1,-1.002132297E-1,-1.373266988E-2,5.446028776E-1
1.312348933E1,3.565053344E-1,-5.666857958E-2,-6.907072850E-3,3.610472116E-1
1.313348433E1,1.757685840E-1,-1.701623946E-2,1.473362441E-3,1.765964845E-1
1.314347933E1,-8.689128794E-3,2.069558948E-2,7.956600748E-3,2.381419490E-2
1.315347433E1,-1.897726208E-1,5.479523540E-2,1.664330065E-2,1.982250360E-1
1.316346933E1,-3.693802953E-1,8.898764104E-2,2.026754431E-2,3.804883390E-1
1.317346433E1,-5.492357612E-1,1.232300401E-1,2.685620449E-2,5.635306734E-1
1.318346033E1,-7.245804071E-1,1.605779976E-1,3.348570317E-2,7.429154407E-1
1.319345533E1,-8.952900767E-1,1.966603696E-1,3.706632182E-2,9.173840715E-1
1.320345033E1,-1.059216499E0,2.378290594E-1,4.537199065E-2,1.086536180E0
1.321344533E1,-1.218137503E0,2.799432278E-1,5.063386261E-2,1.250916054E0
1.322344033E1,-1.368356824E0,3.246863484E-1,5.624070019E-2,1.407474561E0
1.323343533E1,-1.512194157E0,3.673366010E-1,6.115955859E-2,1.557372093E0
1.324343033E1,-1.646336079E0,4.092751741E-1,6.669582427E-2,1.697756456E0
1.325342533E1,-1.770977020E0,4.510180950E-1,7.081253827E-2,1.828877072E0
1.326342133E1,-1.883976221E0,4.902912378E-1,7.587026805E-2,1.948206405E0
1.327341633E1,-1.987204909E0,5.290328264E-1,8.034864068E-2,2.057988092E0
1.328341133E1,-2.079952002E0,5.628437400E-1,8.155460656E-2,2.156303448E0
1.329340633E1,-2.159288168E0,5.947036743E-1,8.470007032E-2,2.241288012E0
1.330340133E1,-2.229475260E0,6.230352521E-1,8.576590568E-2,2.316481955E0
1.331339633E1,-2.287326336E0,6.469711661E-1,8.714835346E-2,2.378661029E0
1.332339133E1,-2.335480690E0,6.664159298E-1,8.620785922E-2,2.430228804E0
1.333338633E1,-2.372447968E0,6.807301641E-1,8.544673026E-2,2.469656668E0
1.334338133E1,-2.395623684E0,6.889556050E-1,8.566183597E-2,2.494195383E0
1.335337733E1,-2.411618948E0,6.942592859E-1,8.328682929E-2,2.510943767E0
1.336337233E1,-2.419990778E0,6.940270066E-1,8.241360635E-2,2.518892783E0
1.337336758E1,-2.415318966E0,6.878783107E-1,8.019599319E-2,2.512642767E0
1.338336258E1,-2.403859377E0,6.789644957E-1,7.686090469E-2,2.499087891E0
1.339335758E1,-2.383651257E0,6.633054018E-1,7.368934900E-2,2.475317654E0
1.340335258E1,-2.358779192E0,6.500945687E-1,7.074040174E-2,2.447747215E0
1.341334758E1,-2.329538345E0,6.305501461E-1,6.508597732E-2,2.414244928E0
1.342334258E1,-2.295181274E0,6.079132557E-1,5.689918995E-2,2.375005921E0
1.343333858E1,-2.259955168E0,5.880879164E-1,5.229298398E-2,2.335803783E0
1.344333358E1,-2.213405132E0,5.646291971E-1,4.500095174E-2,2.284730508E0
1.345332858E1,-2.161052704E0,5.388734937E-1,3.783704713E-2,2.227546873E0
1.346332358E1,-2.100188494E0,5.091242194E-1,3.286125883E-2,2.161267925E0
1.347331858E1,-2.027084589E0,4.767108858E-1,2.908968739E-2,2.082587672E0
1.348331358E1,-1.940470695E0,4.403232634E-1,2.285513468E-2,1.989933027E0
1.349330858E1,-1.839585423E0,4.020938575E-1,1.745877229E-2,1.883098194E0
1.350330358E1,-1.728451371E0,3.608472645E-1,1.342957281E-2,1.765767608E0
1.351329958E1,-1.606112599E0,3.178603649E-1,1.039117202E-2,1.637296818E0
1.352329458E1,-1.473072410E0,2.748948634E-1,8.928355761E-3,1.498529021E0
1.353328958E1,-1.329566598E0,2.352350652E-1,7.260684390E-3,1.350235384E0
1.354328458E1,-1.178904653E0,1.955554783E-1,5.424944684E-3,1.195026173E0
1.355327958E1,-1.017030239E0,1.564538926E-1,4.446765408E-3,1.029003451E0
1.356327458E1,-8.474380970E-1,1.183904782E-1,3.312814515E-3,8.556743588E-1
1.357326958E1,-6.687881947E-1,8.292622864E-2,4.092588089E-3,6.739222195E-1
1.358326458E1,-4.846509695E-1,4.775951803E-2,4.862489644E-3,4.870227691E-1
1.359325958E1,-2.949630618E-1,1.347930729E-2,3.223846899E-3,2.952884907E-1
1.360325558E1,-1.040147319E-1,-1.574185677E-2,1.490043709E-3,1.052097464E-1
1.361325058E1,8.944634348E-2,-4.287813604E-2,9.283829713E-4,9.919699999E-2
1.362324558E1,2.795779109E-1,-6.661891192E-2,4.042275541E-4,2.874057256E-1
1.363324058E1,4.681134522E-1,-8.809117973E-2,-4.245481687E-4,4.763301799E-1
1.364323558E1,6.510382891E-1,-1.148986444E-1,-1.925987191E-3,6.611023081E-1
1.365323058E1,8.329846859E-1,-1.441915482E-1,-3.082065377E-3,8.453781335E-1
1.366322558E1,1.009487867E0,-1.810569763E-1,-5.385115277E-3,1.025610249E0
1.367322058E1,1.179530382E0,-2.222861648E-1,-3.791213501E-3,1.200298894E0
1.368321658E1,1.344289422E0,-2.647449076E-1,-7.210588083E-3,1.370129888E0
1.369321158E1,1.498597741E0,-3.104111850E-1,-8.913679980E-3,1.530434496E0
1.370320658E1,1.637265682E0,-3.520888090E-1,-8.516277187E-3,1.674717281E0
1.371320158E1,1.763333440E0,-3.929203749E-1,-1.373314392E-2,1.806632182E0
1.372319658E1,1.874703050E0,-4.302209020E-1,-1.934591122E-2,1.923532119E0
1.373319158E1,1.975282907E0,-4.649820626E-1,-2.482350171E-2,2.029425310E0
1.374318658E1,2.059418678E0,-4.973990619E-1,-3.094407357E-2,2.118860225E0
1.375318158E1,2.132014751E0,-5.288089514E-1,-3.882516176E-2,2.196959991E0
1.376317658E1,2.192583799E0,-5.568268299E-1,-4.715095460E-2,2.262676081E0
1.377317258E1,2.242157221E0,-5.795502663E-1,-5.344346911E-2,2.316463623E0
1.378316758E1,2.281120777E0,-6.027618051E-1,-6.160104647E-2,2.360217889E0
1.379316258E1,2.310636997E0,-6.192291975E-1,-7.055086643E-2,2.393212393E0
1.380315758E1,2.331166029E0,-6.345956922E-1,-7.661820948E-2,2.417212671E0
1.381315258E1,2.344098568E0,-6.469490528E-1,-8.422020078E-2,2.433194241E0
1.382314758E1,2.350643158E0,-6.567343473E-1,-8.853669465E-2,2.442265752E0
1.383314258E1,2.352140903E0,-6.639301777E-1,-9.440524131E-2,2.445870491E0
1.384313758E1,2.349909544E0,-6.654083729E-1,-9.722964466E-2,2.444237462E0
1.385313258E1,2.342107534E0,-6.657807231E-1,-9.933353961E-2,2.436924050E0
1.386312858E1,2.331523418E0,-6.624221206E-1,-1.027747020E-1,2.425977567E0
1.387312358E1,2.315092325E0,-6.546773911E-1,-1.032298356E-1,2.408092888E0
1.388311858E1,2.288753748E0,-6.446468830E-1,-1.037021652E-1,2.380066693E0
1.389311358E1,2.257463932E0,-6.279762983E-1,-1.046214923E-1,2.345515571E0
1.390310858E1,2.216040850E0,-6.109970808E-1,-1.034346446E-1,2.301054803E0
1.391310358E1,2.165913105E0,-5.875604749E-1,-1.021896154E-1,2.246519443E0
1.392309858E1,2.103240728E0,-5.622539520E-1,-9.907153994E-2,2.179349958E0
1.393309358E1,2.028695107E0,-5.338534713E-1,-9.562408179E-2,2.099939839E0
1.394308958E1,1.938309312E0,-4.987832904E-1,-9.096781164E-2,2.003522623E0
1.395308458E1,1.836706877E0,-4.649558365E-1,-8.458288014E-2,1.896531135E0
1.396307958E1,1.721066594E0,-4.265473783E-1,-7.795661688E-2,1.774849324E0
1.397307458E1,1.595797658E0,-3.863139451E-1,-7.051094621E-2,1.643405130E0
1.398306958E1,1.456479669E0,-3.432940245E-1,-6.085851043E-2,1.497627314E0
1.399306458E1,1.311331272E0,-3.006570637E-1,-5.270471051E-2,1.346388563E0
1.400305958E1,1.158873320E0,-2.554158270E-1,-4.181344435E-2,1.187422831E0
1.401305458E1,9.965925217E-1,-2.084491253E-1,-3.228971735E-2,1.018670858E0
1.402304958E1,8.335971832E-1,-1.617889702E-1,-2.367451601E-2,8.494824409E-1
1.403304558E1,6.635053158E-1,-1.169578582E-1,-1.222452149E-2,6.738455933E-1
1.404304058E1,4.917801619E-1,-7.244379818E-2,-6.193984300E-3,4.971259367E-1
1.405303558E1,3.173508346E-1,-2.631225809E-2,4.622710403E-3,3.184733217E-1
1.406303058E1,1.438242793E-1,1.222953852E-2,1.106135454E-2,1.447664965E-1
1.407302558E1,-3.461471573E-2,5.052872375E-2,1.641350985E-2,6.340925621E-2
1.408302058E1,-2.085623890E-1,8.660531044E-2,2.071864530E-2,2.267774508E-1
1.409301558E1,-3.819837272E-1,1.194657981E-1,2.433708124E-2,4.009687498E-1
1.410301058E1,-5.507349968E-1,1.545490324E-1,2.800207399E-2,5.726941210E-1
1.411300658E1,-7.173884511E-1,1.906463206E-1,3.137736395E-2,7.429513768E-1
1.412300158E1,-8.786619902E-1,2.262711525E-1,3.489992395E-2,9.079997423E-1
1.413299658E1,-1.033171892E0,2.638222575E-1,3.843793646E-2,1.067016315E0
1.414299158E1,-1.182871342E0,3.032130897E-1,4.182765633E-2,1.221831552E0
1.415298658E1,-1.325088143E0,3.419117630E-1,4.703227058E-2,1.369297001E0
1.416298158E1,-1.460590720E0,3.815169930E-1,4.947287962E-2,1.510406579E0
1.417297658E1,-1.587052822E0,4.192638397E-1,5.704877526E-2,1.642489997E0
1.418297158E1,-1.705540180E0,4.543049932E-1,6.100112200E-2,1.766063835E0
1.419296658E1,-1.815054178E0,4.876562953E-1,6.673623621E-2,1.880607364E0
1.420296258E1,-1.913879514E0,5.220959187E-1,7.019294798E-2,1.985055665E0
1.421295758E1,-2.003023863E0,5.514122844E-1,7.130295783E-2,2.078760259E0
1.422295258E1,-2.084217787E0,5.760304332E-1,7.610294223E-2,2.163692793E0
1.423294758E1,-2.152666092E0,5.984960794E-1,7.672505081E-2,2.235633153E0
1.424294258E1,-2.211272240E0,6.164735556E-1,7.757343352E-2,2.296907094E0
1.425293758E1,-2.261103630E0,6.290090084E-1,7.882884890E-2,2.348287875E0
1.426293258E1,-2.299030304E0,6.390724182E-1,7.868704945E-2,2.387497758E0
1.427292758E1,-2.326508284E0,6.460903883E-1,7.819862664E-2,2.415820484E0
